cpu_percent,memory_percent,disk_percent,db_connections,db_pool_usage,api_latency_ms,error_rate,request_rate,queue_depth,network_latency_ms,traffic_growth_percent,failure_type,failure_in_next_window
85.86,65.9,84.09,36.51,59.67,468.84,6.06,1927.97,155.19,52.34,58.01,cpu_saturation,1
49.11,50.72,39.06,26.47,29.61,1143.54,8.27,2071.3,273.86,34.17,28.74,api_availability_degradation,1
43.39,19.04,58.45,50.49,51.19,186.54,1.55,972.88,31.09,25.44,3.56,none,0
79.67,95.44,52.85,38.45,33.51,680.17,7.34,1060.83,85.88,75.57,-2.36,memory_exhaustion,1
45.57,57.86,30.74,36.07,46.26,193.6,1.39,1099.6,0.0,26.99,-11.41,none,0
37.91,58.77,57.43,40.09,50.04,173.84,1.16,1107.91,13.8,44.08,10.78,none,0
38.38,33.48,63.93,93.17,95.12,795.43,10.2,652.81,95.36,44.05,9.21,database_connection_exhaustion,1
72.31,35.47,47.83,57.46,61.94,923.06,10.25,1192.9,180.29,379.16,-4.2,network_degradation,1
64.56,65.52,77.32,43.27,37.58,1427.32,8.93,1537.96,182.05,10.53,36.69,api_availability_degradation,1
48.71,80.79,27.41,86.23,94.77,1025.15,7.85,598.01,151.05,47.99,28.35,database_connection_exhaustion,1
57.98,43.96,70.05,29.0,38.29,218.57,0.26,892.84,27.13,31.51,8.27,none,0
36.39,39.46,77.74,39.74,66.31,35.41,1.61,1281.5,36.64,48.59,-5.77,none,0
56.47,56.59,73.97,49.85,58.41,222.29,2.29,940.28,34.58,53.17,14.05,none,0
97.08,60.77,65.57,53.51,53.4,454.06,6.02,1974.16,109.92,27.5,33.73,cpu_saturation,1
35.47,57.43,97.34,36.08,44.43,556.87,3.44,1043.53,23.72,68.87,-10.03,disk_exhaustion,1
50.43,63.95,96.6,43.16,60.07,500.0,2.86,910.95,22.87,51.78,-2.49,disk_exhaustion,1
59.14,37.37,60.82,55.25,64.49,155.25,1.45,932.2,17.69,58.79,7.5,none,0
46.15,46.71,47.35,42.73,33.45,1096.62,7.01,965.0,171.4,460.54,5.94,network_degradation,1
36.35,57.46,64.47,65.19,49.0,135.63,2.46,1191.21,4.53,63.04,-2.96,none,0
71.45,96.71,79.14,60.07,39.77,510.84,6.17,959.91,107.77,49.75,10.5,memory_exhaustion,1
13.19,51.29,95.02,48.43,50.65,697.11,3.8,1099.73,20.83,34.44,16.52,disk_exhaustion,1
35.37,74.92,78.2,64.46,38.4,563.73,8.11,1232.46,103.31,512.11,1.04,network_degradation,1
24.09,25.91,34.86,67.15,28.35,1094.16,12.83,1538.88,151.36,68.04,65.74,api_availability_degradation,1
70.08,93.47,34.16,35.93,23.09,624.03,5.86,942.99,142.26,48.16,5.93,memory_exhaustion,1
35.55,60.16,51.83,47.12,32.16,151.03,1.49,1123.81,12.64,25.56,16.32,none,0
44.02,41.52,55.58,89.71,98.45,806.48,9.44,1386.45,66.94,23.74,8.83,database_connection_exhaustion,1
59.27,52.09,61.16,92.31,94.39,1016.85,6.82,865.95,125.72,34.11,5.46,database_connection_exhaustion,1
21.33,45.19,46.83,35.1,50.3,121.57,0.69,1340.33,25.84,50.99,0.03,none,0
24.14,69.77,65.38,34.02,76.51,64.45,1.63,671.65,12.42,1.0,3.99,none,0
80.88,96.45,56.41,62.61,61.56,477.93,5.35,1186.24,131.04,42.45,-8.7,memory_exhaustion,1
82.46,90.98,74.76,55.24,49.15,546.49,4.17,924.17,74.47,40.59,17.35,memory_exhaustion,1
55.95,45.35,35.33,47.63,70.87,173.4,1.04,1428.3,29.06,42.9,7.4,none,0
74.62,91.61,71.8,69.97,44.13,405.04,5.0,424.12,94.08,21.12,-10.41,memory_exhaustion,1
51.43,55.4,50.11,54.98,35.44,130.98,1.59,1181.17,24.9,18.12,15.94,none,0
54.24,38.86,23.57,38.85,57.22,87.99,1.29,1175.82,36.46,92.16,11.72,none,0
39.92,42.95,56.05,88.62,92.99,1096.38,4.84,739.61,124.23,44.33,16.58,database_connection_exhaustion,1
35.86,42.18,57.75,44.37,35.53,162.83,2.47,495.18,16.31,26.75,13.94,none,0
42.52,32.16,80.19,29.64,26.86,10.0,0.86,887.89,23.99,48.34,7.69,none,0
28.97,59.92,98.67,40.49,26.96,388.72,4.23,1189.1,23.78,50.78,-15.97,disk_exhaustion,1
17.32,41.57,50.06,52.01,52.01,180.04,1.7,1132.88,46.27,47.88,7.68,none,0
48.79,49.69,50.39,88.52,34.74,139.68,0.78,1545.47,36.24,58.93,26.06,none,0
56.8,67.38,50.78,39.93,49.09,1112.39,6.17,1443.48,185.63,43.57,59.58,api_availability_degradation,1
48.56,54.05,65.35,29.71,48.95,832.93,8.01,966.24,43.57,463.71,-15.94,network_degradation,1
33.18,56.28,69.35,44.46,28.55,191.07,2.56,1057.74,24.16,24.32,4.28,none,0
34.15,54.49,95.06,40.7,73.88,404.27,4.92,1030.22,29.03,45.62,9.12,disk_exhaustion,1
44.47,54.43,39.92,47.05,26.66,166.54,1.31,1206.48,26.57,30.16,-0.97,none,0
91.46,62.52,79.04,27.77,42.61,663.96,5.75,1700.56,147.54,45.79,23.6,cpu_saturation,1
75.52,38.1,72.09,77.79,67.21,141.42,2.13,1138.9,15.82,11.47,10.1,none,0
42.59,57.41,56.3,64.92,4.79,277.13,1.06,816.33,55.28,26.02,15.66,none,0
93.92,84.41,67.67,54.34,26.97,490.14,4.08,1796.75,116.31,64.0,25.8,cpu_saturation,1
55.37,44.11,34.55,45.59,16.64,211.45,1.1,1402.99,43.57,38.21,15.04,none,0
41.78,48.98,47.49,29.51,47.2,188.97,1.58,1021.2,22.02,40.79,-7.92,none,0
22.18,49.43,70.17,37.22,32.04,137.88,1.46,920.49,19.33,15.9,4.99,none,0
39.61,40.77,52.75,33.95,51.08,115.14,3.19,1036.8,10.81,44.93,-7.0,none,0
26.66,29.67,77.13,33.96,33.91,1393.77,12.57,1902.29,168.26,29.75,53.4,api_availability_degradation,1
20.71,9.64,60.73,37.54,31.91,194.72,2.48,1316.37,27.87,59.58,-3.11,none,0
42.11,48.25,67.48,51.0,27.73,129.68,1.62,1080.8,18.3,50.63,5.95,none,0
42.19,52.26,60.57,62.69,54.8,1423.87,11.71,1776.73,162.21,42.14,32.38,api_availability_degradation,1
55.06,44.31,56.19,35.38,62.68,150.24,1.04,668.99,32.85,14.31,8.53,none,0
40.43,52.16,94.24,63.23,39.55,461.12,4.98,1295.71,41.36,26.72,9.96,disk_exhaustion,1
73.94,38.19,63.64,48.87,46.78,985.75,9.39,2097.95,205.2,57.78,84.71,api_availability_degradation,1
96.68,69.24,81.46,45.44,28.82,959.79,1.42,1819.51,186.11,3.78,43.52,cpu_saturation,1
44.8,51.38,53.76,46.91,54.25,146.39,1.54,1210.89,33.78,38.92,6.63,none,0
32.94,58.74,61.44,54.87,58.51,106.13,1.8,1419.9,36.14,45.39,5.67,none,0
28.77,44.23,97.39,78.67,32.94,661.72,4.6,1668.45,59.4,28.43,-0.54,disk_exhaustion,1
86.22,96.86,59.49,62.66,39.69,664.86,5.09,1058.47,91.8,17.22,12.3,memory_exhaustion,1
89.33,74.19,42.82,67.23,49.84,468.07,3.9,1905.91,166.48,52.44,41.46,cpu_saturation,1
55.18,47.13,40.58,46.72,60.02,1561.26,11.13,1701.52,220.77,14.61,42.02,api_availability_degradation,1
54.99,41.17,53.97,64.73,59.3,74.23,0.19,746.21,7.96,45.53,6.88,none,0
50.43,54.68,62.21,56.44,61.88,180.5,0.64,1330.01,52.32,39.17,-2.65,none,0
38.12,74.08,38.41,61.47,70.26,1163.91,11.64,1953.95,58.66,43.43,38.22,api_availability_degradation,1
50.08,38.47,58.55,91.38,99.45,846.46,4.87,1133.01,131.33,34.96,16.57,database_connection_exhaustion,1
44.26,30.53,66.6,48.96,23.11,197.82,1.68,1351.09,34.74,35.05,5.49,none,0
49.02,52.14,40.93,44.61,59.29,164.95,0.34,1296.14,22.26,7.94,17.49,none,0
32.81,39.6,36.55,15.87,44.03,183.82,2.77,1119.53,26.68,44.53,18.08,none,0
39.21,75.32,56.13,54.97,16.52,86.44,2.87,1118.47,0.0,34.66,11.02,none,0
78.85,95.51,54.8,39.15,55.83,719.52,6.78,952.76,149.53,35.61,8.52,memory_exhaustion,1
24.93,45.56,58.17,34.57,30.65,201.42,2.2,1065.59,30.58,54.13,14.98,none,0
45.26,53.48,49.48,86.66,90.88,989.06,5.97,1013.2,103.96,46.53,4.0,database_connection_exhaustion,1
69.11,55.21,56.41,48.8,50.86,197.51,2.4,1358.85,24.76,45.32,9.58,none,0
59.72,59.6,49.24,29.92,58.63,216.1,1.89,717.22,37.47,50.95,-6.03,none,0
47.58,67.71,30.22,35.34,50.71,903.46,7.25,718.84,130.57,484.54,-0.63,network_degradation,1
44.37,50.28,52.48,90.06,100.0,950.0,10.22,971.67,95.53,43.11,-2.99,database_connection_exhaustion,1
55.03,42.33,56.82,93.36,90.0,648.29,8.96,1039.05,90.95,8.61,-12.86,database_connection_exhaustion,1
37.06,53.52,41.96,90.81,91.77,1027.09,6.12,611.3,106.64,42.04,16.41,database_connection_exhaustion,1
78.52,92.71,58.01,14.01,54.05,390.04,3.99,777.87,107.13,39.93,13.72,memory_exhaustion,1
75.56,88.48,50.7,36.01,45.07,510.19,1.58,887.78,84.17,6.06,4.01,memory_exhaustion,1
76.86,94.97,35.38,39.83,27.8,743.9,5.61,574.63,33.38,55.07,4.21,memory_exhaustion,1
40.28,40.81,47.54,1.4,33.65,74.31,1.81,927.17,32.06,50.23,-2.24,none,0
51.99,70.12,80.16,94.18,93.61,755.86,11.23,1255.38,149.76,33.12,-7.99,database_connection_exhaustion,1
40.01,84.61,96.67,29.32,59.31,206.01,1.72,1122.76,19.49,22.54,15.48,disk_exhaustion,1
68.28,94.03,42.31,35.32,35.81,500.73,1.65,1299.5,69.74,29.45,16.11,memory_exhaustion,1
43.72,46.76,54.77,54.78,73.73,175.98,2.66,922.6,16.42,47.2,-2.04,none,0
57.68,45.58,51.69,40.77,36.74,1383.72,12.96,1303.78,219.22,37.19,62.06,api_availability_degradation,1
38.03,46.84,45.74,37.13,62.07,1338.26,11.18,1870.99,136.57,36.06,41.64,api_availability_degradation,1
53.38,47.58,36.96,93.23,96.72,885.24,7.19,1167.08,103.9,47.06,14.41,database_connection_exhaustion,1
25.81,30.18,67.99,34.82,36.54,74.57,1.5,1222.89,7.27,44.25,5.92,none,0
39.05,45.67,50.92,60.19,60.73,136.98,1.92,821.23,8.63,35.69,5.25,none,0
37.18,65.52,57.29,46.66,30.04,191.9,1.0,1341.65,20.57,48.05,28.14,none,0
93.25,58.19,42.01,45.39,47.23,717.34,4.2,1913.84,155.53,30.62,25.81,cpu_saturation,1
44.94,53.55,76.93,87.34,96.72,786.46,8.69,932.21,147.1,61.18,-6.94,database_connection_exhaustion,1
41.31,48.09,97.72,39.68,33.75,582.3,4.21,1156.91,39.25,41.06,7.42,disk_exhaustion,1
70.14,55.0,60.81,34.73,55.22,1446.61,11.98,2205.56,125.51,53.3,45.45,api_availability_degradation,1
50.97,34.97,36.52,61.86,54.28,230.95,2.68,637.91,19.28,24.66,-12.53,none,0
93.4,94.09,76.41,41.71,67.03,748.52,5.32,1222.42,119.47,89.04,7.36,memory_exhaustion,1
21.72,62.27,48.62,92.97,91.15,722.64,5.62,1223.26,96.97,20.71,12.61,database_connection_exhaustion,1
53.65,49.97,55.28,67.01,49.58,1379.94,2.1,2146.45,152.5,47.64,45.4,api_availability_degradation,1
64.22,50.6,60.75,36.05,50.36,195.57,0.35,649.67,37.63,59.63,0.4,none,0
31.8,52.69,50.26,100.0,86.13,785.05,5.47,1061.98,98.25,37.83,0.03,database_connection_exhaustion,1
51.74,43.74,36.89,32.76,48.46,161.49,1.75,798.09,21.9,42.85,12.73,none,0
15.92,73.83,58.29,39.1,30.32,274.98,1.9,1342.47,22.53,34.35,-6.73,none,0
72.91,26.61,93.88,71.82,35.34,460.32,4.05,1356.92,37.65,42.12,26.72,disk_exhaustion,1
96.58,91.77,63.9,36.32,35.38,728.7,7.5,1262.64,90.87,37.49,7.72,memory_exhaustion,1
60.6,40.52,98.21,54.33,40.47,596.95,6.18,821.3,18.71,18.26,18.5,disk_exhaustion,1
15.47,66.43,56.25,35.71,40.95,489.33,7.13,612.37,106.64,326.99,21.33,network_degradation,1
32.92,63.34,97.07,40.46,53.53,332.87,2.82,754.13,28.23,58.36,7.75,disk_exhaustion,1
61.47,46.83,94.22,54.43,44.8,488.22,7.09,595.06,22.81,36.22,-3.83,disk_exhaustion,1
72.94,89.91,59.53,26.3,53.16,677.62,5.55,664.16,65.15,53.05,7.05,memory_exhaustion,1
53.84,64.93,51.38,32.1,38.64,121.26,1.46,911.11,23.63,37.93,9.66,none,0
34.8,50.88,55.55,59.06,36.22,144.22,2.4,1037.11,8.83,66.53,4.2,none,0
52.96,59.51,66.35,62.15,31.75,180.68,0.68,732.92,19.39,33.27,6.84,none,0
52.31,45.67,60.75,11.28,27.43,161.94,1.47,1505.59,63.37,9.77,-7.02,none,0
24.07,45.53,69.21,52.12,54.84,91.33,1.01,934.44,26.07,17.03,-10.88,none,0
37.94,46.3,97.6,37.03,50.82,488.3,3.76,858.99,27.38,34.36,2.97,disk_exhaustion,1
53.65,38.88,41.07,51.91,58.2,636.25,8.28,813.49,68.71,690.51,8.72,network_degradation,1
78.71,64.98,65.9,33.72,57.16,924.23,7.6,577.62,141.33,571.05,5.76,network_degradation,1
56.81,42.5,50.39,40.63,35.07,156.27,2.44,1015.56,25.74,59.05,9.99,none,0
60.08,41.05,96.25,25.98,66.22,533.52,3.78,1050.54,0.0,58.42,12.04,disk_exhaustion,1
50.74,58.95,81.65,92.85,91.91,625.89,5.1,623.56,138.49,27.37,6.91,database_connection_exhaustion,1
60.41,42.76,72.93,78.81,67.97,134.03,2.0,936.58,46.3,24.41,17.01,none,0
61.47,40.76,43.77,86.98,91.87,736.81,7.94,997.96,141.15,30.99,-4.06,database_connection_exhaustion,1
43.76,46.48,51.81,44.89,66.15,45.31,0.0,848.87,20.07,28.48,19.29,none,0
94.17,71.02,30.87,56.95,47.65,584.4,4.23,1564.13,131.36,37.33,48.04,cpu_saturation,1
47.91,47.34,44.45,30.19,40.01,217.85,2.49,694.7,17.33,59.82,-8.45,none,0
44.87,44.75,79.54,36.32,36.87,161.86,2.08,985.12,36.79,52.34,-2.44,none,0
28.24,49.04,43.38,39.97,69.35,200.87,2.39,651.73,47.92,36.0,18.32,none,0
31.91,64.83,54.45,83.21,90.72,871.44,5.95,942.96,102.93,26.64,7.9,database_connection_exhaustion,1
70.75,33.85,59.59,28.69,36.96,143.75,0.71,1467.6,27.29,38.21,4.17,none,0
27.98,48.71,76.86,32.31,58.28,1070.86,6.78,1407.67,189.56,35.46,42.42,api_availability_degradation,1
24.21,50.4,68.29,37.92,12.63,171.49,2.1,984.45,13.3,55.07,6.45,none,0
54.6,49.13,52.52,100.0,98.7,724.63,7.77,1112.78,135.44,33.3,8.93,database_connection_exhaustion,1
62.38,38.32,57.5,40.12,27.28,199.89,2.22,1102.17,27.68,41.24,-0.07,none,0
22.93,52.59,55.2,52.37,33.25,41.88,1.48,1152.93,1.16,15.74,-2.68,none,0
61.13,65.99,57.41,51.64,48.0,109.63,2.27,1203.43,39.31,47.96,-5.77,none,0
45.09,52.97,51.25,31.63,18.9,172.55,0.19,738.0,39.79,44.51,8.47,none,0
70.47,57.73,44.28,55.37,43.67,96.37,2.97,1177.15,11.02,48.69,10.36,none,0
33.74,54.23,100.0,70.1,1.1,534.84,4.54,795.54,25.33,38.58,17.86,disk_exhaustion,1
42.3,35.86,46.11,58.33,44.14,139.88,2.02,883.49,0.0,28.21,5.31,none,0
26.42,61.69,62.23,56.09,34.54,218.71,1.98,880.77,36.58,52.39,21.72,none,0
58.16,61.62,55.49,55.39,62.19,1616.84,9.76,1527.11,257.88,72.2,14.16,api_availability_degradation,1
31.66,48.8,65.21,62.17,42.72,218.25,0.44,1327.11,31.35,39.53,-0.35,none,0
24.08,51.29,53.33,35.81,32.16,869.54,9.54,642.91,142.21,526.65,8.82,network_degradation,1
44.61,66.24,35.69,20.5,39.83,154.48,1.7,952.77,37.4,41.32,3.17,none,0
33.89,48.68,80.95,44.45,68.63,211.86,2.36,906.93,22.09,41.46,-0.97,none,0
54.31,63.66,37.26,25.13,23.13,68.07,2.85,971.24,43.17,30.19,8.82,none,0
21.49,71.61,69.22,19.08,35.02,211.61,2.13,913.42,60.43,45.17,-9.26,none,0
29.69,55.32,61.94,24.22,41.02,281.93,0.35,483.72,34.44,53.56,9.38,none,0
98.09,80.34,59.4,44.02,45.39,784.5,8.09,1581.65,217.08,31.79,22.79,cpu_saturation,1
36.2,34.22,73.9,61.44,12.52,166.08,2.62,759.04,12.96,45.77,-1.31,none,0
29.27,58.9,54.82,43.78,53.89,113.77,0.5,750.89,20.44,49.12,-4.85,none,0
60.59,50.64,73.35,47.65,57.89,94.16,2.18,1095.99,45.46,48.47,5.26,none,0
96.3,71.28,37.09,32.13,30.18,853.36,1.65,1765.2,222.9,40.62,27.35,cpu_saturation,1
51.88,66.05,41.69,33.01,41.39,190.96,1.44,983.9,28.24,31.36,-0.26,none,0
18.87,63.11,53.95,36.95,34.17,50.1,1.6,607.36,17.74,33.05,-4.69,none,0
54.28,41.85,68.41,43.9,73.28,1006.96,10.07,1097.85,152.11,701.68,14.38,network_degradation,1
19.87,43.78,64.14,46.51,14.39,164.78,1.56,433.45,59.42,38.74,1.86,none,0
49.03,54.18,57.92,19.65,56.83,124.33,2.01,1259.57,22.19,28.64,-10.05,none,0
26.55,65.43,70.89,100.0,90.72,992.79,8.03,978.27,163.91,37.11,-3.08,database_connection_exhaustion,1
43.54,45.13,46.11,72.36,64.2,505.67,8.4,1000.81,66.43,540.61,17.74,network_degradation,1
76.03,89.26,40.71,55.52,33.85,496.74,4.32,993.83,106.84,51.41,13.47,memory_exhaustion,1
24.21,55.49,54.02,48.6,61.11,1107.2,6.3,1399.99,150.45,39.92,24.96,api_availability_degradation,1
45.26,48.13,57.69,92.69,91.49,645.74,7.39,564.32,99.19,55.53,1.09,database_connection_exhaustion,1
64.77,44.08,84.82,91.77,96.3,685.83,7.8,1072.71,186.99,68.0,-23.68,database_connection_exhaustion,1
46.08,43.98,62.86,53.67,15.84,218.47,0.49,849.82,28.46,53.86,18.43,none,0
59.02,97.86,41.13,21.62,27.84,614.31,2.78,1072.5,24.99,69.57,0.88,memory_exhaustion,1
47.1,60.06,63.45,48.16,51.69,786.51,7.71,1062.51,127.47,445.01,2.14,network_degradation,1
100.0,85.93,75.49,64.5,20.2,737.63,0.0,1997.95,196.41,22.67,24.17,cpu_saturation,1
80.02,59.99,48.37,48.32,35.3,181.25,2.04,1068.87,37.58,27.23,0.49,none,0
54.26,62.41,58.96,49.5,68.26,76.58,1.61,816.32,41.93,65.97,14.02,none,0
55.17,42.57,41.17,31.06,20.01,138.79,2.16,519.25,8.13,47.84,2.03,none,0
42.27,42.04,70.52,49.5,53.68,107.82,0.58,1245.92,26.96,66.2,11.64,none,0
57.62,27.82,74.48,57.19,28.28,1015.07,11.59,1604.75,179.68,57.78,55.59,api_availability_degradation,1
49.75,52.13,58.23,59.14,67.23,619.21,6.57,756.7,132.3,388.15,8.47,network_degradation,1
62.52,51.33,42.85,97.12,96.28,836.87,5.33,804.28,82.64,25.99,-7.27,database_connection_exhaustion,1
56.59,30.73,34.82,48.4,69.45,184.73,1.8,778.07,53.49,50.42,3.49,none,0
33.31,30.04,68.17,89.89,98.85,664.5,7.56,999.5,116.37,49.06,-19.64,database_connection_exhaustion,1
53.73,52.94,95.43,42.33,27.68,463.36,3.46,902.36,10.17,32.04,0.06,disk_exhaustion,1
28.69,56.44,54.66,51.95,31.82,139.28,0.3,837.72,25.19,37.81,8.64,none,0
56.71,74.98,23.87,52.85,34.35,163.56,0.93,1180.4,25.43,61.8,9.2,none,0
14.27,39.17,70.45,58.19,35.86,147.21,0.58,1005.98,24.3,51.1,9.27,none,0
43.79,26.81,50.34,56.65,51.74,67.48,1.62,1037.01,31.27,57.69,14.84,none,0
59.45,59.67,92.59,33.71,45.31,660.76,2.26,843.87,51.05,42.59,4.85,disk_exhaustion,1
78.27,89.74,26.39,31.89,26.96,734.19,6.79,954.18,135.39,59.98,-5.52,memory_exhaustion,1
73.58,35.72,54.84,51.12,36.56,109.98,1.72,704.89,40.99,33.69,12.1,none,0
10.99,55.77,57.62,23.81,72.61,185.44,1.79,734.88,32.19,62.8,16.97,none,0
44.85,74.16,41.55,64.17,47.45,151.3,1.05,905.67,17.78,58.9,0.27,none,0
68.44,51.17,40.4,57.22,51.58,142.69,1.64,1061.16,31.14,60.79,2.18,none,0
56.01,45.96,37.56,22.9,22.85,88.31,0.51,1142.05,2.49,31.98,18.86,none,0
69.48,64.5,36.01,90.75,90.26,917.01,10.43,1118.99,167.73,11.95,9.89,database_connection_exhaustion,1
65.13,57.54,46.38,52.37,42.05,179.31,2.13,883.65,28.54,39.44,-2.92,none,0
63.4,47.67,78.29,59.06,66.06,206.49,2.15,1120.21,36.32,49.68,7.9,none,0
90.24,67.24,50.98,47.65,28.84,618.95,6.98,1676.61,176.01,40.65,15.11,cpu_saturation,1
54.15,58.32,78.12,18.43,21.59,578.82,11.45,1016.42,204.45,539.79,12.91,network_degradation,1
44.27,52.16,68.06,33.1,66.6,147.48,0.47,1029.04,25.22,34.83,-4.34,none,0
94.3,81.38,45.27,40.95,43.57,758.81,6.9,1888.45,258.27,32.98,37.04,cpu_saturation,1
28.35,74.97,54.5,50.92,72.05,260.42,1.67,1256.95,13.24,47.55,7.0,none,0
81.65,88.95,67.88,45.87,41.95,502.57,4.77,1025.46,115.42,63.04,-4.02,memory_exhaustion,1
33.16,33.12,61.79,73.59,54.55,1265.8,12.72,1699.67,192.74,50.26,26.66,api_availability_degradation,1
79.69,46.12,50.02,35.87,34.87,94.4,1.75,711.07,29.84,53.53,13.51,none,0
71.85,66.37,48.95,92.07,87.48,968.4,4.58,949.95,117.4,45.93,-4.1,database_connection_exhaustion,1
42.99,60.92,50.86,90.53,100.0,981.32,7.45,1506.05,136.01,30.67,27.36,database_connection_exhaustion,1
58.43,75.33,43.76,47.78,56.53,199.65,1.49,618.29,44.83,34.63,3.65,none,0
62.07,96.08,78.04,25.48,49.17,575.4,3.3,992.63,68.61,32.05,13.08,memory_exhaustion,1
78.49,95.65,66.44,45.46,61.19,369.14,3.49,862.91,97.69,36.4,8.25,memory_exhaustion,1
36.33,47.34,30.54,42.32,50.5,157.78,1.76,1042.21,31.09,43.29,-6.16,none,0
29.82,47.36,98.4,51.38,59.92,538.55,4.33,469.91,29.97,33.44,16.25,disk_exhaustion,1
95.53,72.79,60.2,64.48,35.06,453.56,6.61,1600.53,146.94,29.22,40.96,cpu_saturation,1
62.1,45.29,76.92,53.93,70.34,197.06,0.74,1091.73,55.07,27.97,6.02,none,0
70.93,91.97,62.98,40.07,17.73,685.32,6.51,988.76,122.69,32.45,9.24,memory_exhaustion,1
67.31,46.76,96.66,42.65,35.14,445.55,5.25,1067.79,46.4,56.17,-17.0,disk_exhaustion,1
43.75,46.18,46.39,92.85,91.39,913.9,7.24,940.8,124.71,28.46,13.59,database_connection_exhaustion,1
60.57,44.44,47.26,31.07,38.02,623.83,6.99,390.66,46.56,418.57,1.8,network_degradation,1
48.21,60.75,59.32,90.33,90.67,760.67,6.24,1462.05,113.13,53.44,-5.3,database_connection_exhaustion,1
35.86,58.38,62.99,48.04,68.67,1594.1,8.78,1440.35,245.06,40.38,34.79,api_availability_degradation,1
28.81,58.58,75.98,98.53,87.88,997.68,4.24,710.61,99.65,53.12,6.45,database_connection_exhaustion,1
62.56,53.57,45.76,56.9,41.53,1211.27,16.98,1746.1,159.96,39.96,58.55,api_availability_degradation,1
47.26,35.22,46.78,42.99,66.48,236.28,2.6,1466.94,46.4,41.68,2.36,none,0
75.52,90.95,42.71,48.65,25.52,636.92,5.32,793.65,81.85,49.02,7.65,memory_exhaustion,1
75.19,89.29,49.47,35.73,42.38,636.54,5.58,877.25,75.34,44.41,-11.37,memory_exhaustion,1
76.97,54.33,68.99,38.45,20.56,210.58,1.38,713.64,33.72,48.75,24.27,none,0
39.09,67.65,46.74,87.05,35.77,46.9,0.15,1460.51,35.74,56.69,0.83,none,0
36.6,21.98,19.17,62.02,35.07,111.86,0.7,1339.38,14.19,51.9,-2.9,none,0
55.26,33.88,47.84,28.7,44.0,155.37,1.75,1123.02,21.19,27.58,5.24,none,0
31.55,63.93,91.76,49.11,50.98,515.87,5.15,903.83,7.26,36.26,8.47,disk_exhaustion,1
97.58,77.3,41.12,45.9,12.53,607.7,7.67,2000.98,169.61,28.56,27.85,cpu_saturation,1
96.94,89.95,42.54,27.74,54.84,761.39,3.23,1919.57,99.05,32.91,29.35,cpu_saturation,1
21.6,56.46,47.2,43.0,48.62,78.2,0.77,1105.12,36.56,36.59,4.65,none,0
35.37,58.18,56.14,63.95,50.14,152.84,2.98,862.81,39.17,16.7,4.23,none,0
98.94,75.57,58.01,42.44,58.68,590.6,5.73,1955.52,87.94,50.71,21.26,cpu_saturation,1
97.58,76.73,58.1,50.74,49.09,505.06,3.15,1466.62,109.57,56.7,43.15,cpu_saturation,1
68.13,19.76,62.35,56.21,57.29,213.77,0.65,975.54,39.85,46.14,6.7,none,0
77.39,91.64,55.01,68.33,52.94,520.86,5.07,714.89,91.48,40.42,20.97,memory_exhaustion,1
30.36,29.97,80.83,86.63,91.06,892.75,6.64,1204.27,58.82,48.96,5.87,database_connection_exhaustion,1
38.46,50.2,97.58,35.07,67.64,734.42,1.86,1275.31,40.11,35.23,12.18,disk_exhaustion,1
56.55,65.03,62.27,53.82,56.83,213.38,2.41,1321.08,31.03,23.08,-5.93,none,0
58.05,34.38,83.74,73.42,21.36,157.67,0.86,827.57,19.18,16.29,11.18,none,0
53.27,58.4,57.04,15.84,62.05,185.21,1.57,1141.91,29.05,65.49,2.63,none,0
44.79,46.94,65.83,55.68,67.58,105.87,1.65,897.85,32.28,26.62,18.49,none,0
35.17,63.29,77.01,58.91,52.71,138.97,0.6,1471.98,41.64,72.59,-0.06,none,0
40.62,53.45,51.33,67.41,33.86,144.38,3.25,941.31,46.95,54.73,1.8,none,0
91.44,65.75,39.06,26.83,47.06,506.13,4.26,1612.39,164.67,57.47,27.38,cpu_saturation,1
40.83,59.39,48.68,43.87,52.98,234.9,0.92,1160.91,21.22,49.4,-4.09,none,0
91.52,65.26,50.7,40.73,20.16,386.59,2.21,1532.08,134.32,37.05,22.03,cpu_saturation,1
76.13,65.69,70.27,60.02,35.73,102.37,2.67,1280.65,40.64,35.64,18.75,none,0
31.4,55.51,83.84,33.72,43.89,119.53,0.89,1209.21,16.04,33.34,3.84,none,0
18.84,49.87,29.7,49.98,39.93,167.51,1.8,1029.26,26.73,44.82,8.19,none,0
89.47,95.93,32.11,53.94,39.48,533.5,5.28,1109.62,162.78,45.33,11.58,memory_exhaustion,1
88.56,70.74,67.23,51.0,61.93,569.88,2.37,2223.06,247.6,13.13,40.87,cpu_saturation,1
68.0,56.34,96.72,53.65,59.22,458.42,6.19,648.05,0.0,45.4,13.82,disk_exhaustion,1
31.49,62.09,83.34,51.69,46.55,86.24,0.38,1298.9,25.78,34.99,-2.02,none,0
57.48,41.94,55.24,50.77,38.1,121.87,1.01,826.9,29.4,44.67,8.3,none,0
92.59,84.8,54.02,50.22,52.14,648.31,2.97,1695.4,112.31,49.86,36.77,cpu_saturation,1
39.04,54.69,23.05,38.35,52.21,173.13,2.29,718.62,33.95,16.7,-0.14,none,0
92.13,77.42,58.14,61.53,40.1,425.81,5.67,1572.78,237.77,54.0,40.56,cpu_saturation,1
